@PARENT
# Resource-consumption NWA: n=1 processes, k=9 resources
# Single-state parent: on s_i it calls child i, otherwise SILENT.
final: q0

s1 : 1, q0 -> q0     # Call child 1
a1_2 : 0, track1_111 -> track1_111
a1_3 : 0, track1_111 -> track1_111
a1_4 : 0, track1_111 -> track1_111
a1_5 : 0, track1_111 -> track1_127
a1_6 : 0, track1_111 -> track1_111
a1_7 : 0, track1_111 -> track1_111
a1_8 : 0, track1_111 -> track1_239
a1_9 : 0, track1_111 -> track1_367

# Tracking state track1_112: mask=112 (popcount=3)
s1 : 0, track1_112 -> rej1
t1 : 3, track1_112 -> acc1
a1_1 : 0, track1_112 -> track1_113
a1_2 : 0, track1_112 -> track1_114
a1_3 : 0, track1_112 -> track1_116
a1_4 : 0, track1_112 -> track1_120
a1_5 : 0, track1_112 -> track1_112
a1_6 : 0, track1_112 -> track1_112
a1_7 : 0, track1_112 -> track1_112
a1_8 : 0, track1_112 -> track1_240
a1_9 : 0, track1_112 -> track1_368

# Tracking state track1_113: mask=113 (popcount=4)
s1 : 0, track1_113 -> rej1
t1 : 4, track1_113 -> acc1
a1_1 : 0, track1_113 -> track1_113
a1_2 : 0, track1_113 -> track1_115
a1_3 : 0, track1_113 -> track1_117
a1_4 : 0, track1_113 -> track1_121
a1_5 : 0, track1_113 -> track1_113
a1_6 : 0, track1_113 -> track1_113
a1_7 : 0, track1_113 -> track1_113
a1_8 : 0, track1_113 -> track1_241
a1_9 : 0, track1_113 -> track1_369

# Tracking state track1_114: mask=114 (popcount=4)
s1 : 0, track1_114 -> rej1
t1 : 4, track1_114 -> acc1
a1_1 : 0, track1_114 -> track1_115
a1_2 : 0, track1_114 -> track1_114
a1_3 : 0, track1_114 -> track1_118
a1_4 : 0, track1_114 -> track1_122
a1_5 : 0, track1_114 -> track1_114
a1_6 : 0, track1_114 -> track1_114
a1_7 : 0, track1_114 -> track1_114
a1_8 : 0, track1_114 -> track1_242
a1_9 : 0, track1_114 -> track1_370

# Tracking state track1_115: mask=115 (popcount=5)
s1 : 0, track1_115 -> rej1
t1 : 5, track1_115 -> acc1
a1_1 : 0, track1_115 -> track1_115
a1_2 : 0, track1_115 -> track1_115
a1_3 : 0, track1_115 -> track1_119
a1_4 : 0, track1_115 -> track1_123
a1_5 : 0, track1_115 -> track1_115
a1_6 : 0, track1_115 -> track1_115
a1_7 : 0, track1_115 -> track1_115
a1_8 : 0, track1_115 -> track1_243
a1_9 : 0, track1_115 -> track1_371

# Tracking state track1_116: mask=116 (popcount=4)
s1 : 0, track1_116 -> rej1
t1 : 4, track1_116 -> acc1
a1_1 : 0, track1_116 -> track1_117
a1_2 : 0, track1_116 -> track1_118
a1_3 : 0, track1_116 -> track1_116
a1_4 : 0, track1_116 -> track1_124
a1_5 : 0, track1_116 -> track1_116
a1_6 : 0, track1_116 -> track1_116
a1_7 : 0, track1_116 -> track1_116
a1_8 : 0, track1_116 -> track1_244
a1_9 : 0, track1_116 -> track1_372

# Tracking state track1_117: mask=117 (popcount=5)
s1 : 0, track1_117 -> rej1
t1 : 5, track1_117 -> acc1
a1_1 : 0, track1_117 -> track1_117
a1_2 : 0, track1_117 -> track1_119
a1_3 : 0, track1_117 -> track1_117
a1_4 : 0, track1_117 -> track1_125
a1_5 : 0, track1_117 -> track1_117
a1_6 : 0, track1_117 -> track1_117
a1_7 : 0, track1_117 -> track1_117
a1_8 : 0, track1_117 -> track1_245
a1_9 : 0, track1_117 -> track1_373

# Tracking state track1_118: mask=118 (popcount=5)
s1 : 0, track1_118 -> rej1
t1 : 5, track1_118 -> acc1
a1_1 : 0, track1_118 -> track1_119
a1_2 : 0, track1_118 -> track1_118
a1_3 : 0, track1_118 -> track1_118
a1_4 : 0, track1_118 -> track1_126
a1_5 : 0, track1_118 -> track1_118
a1_6 : 0, track1_118 -> track1_118
a1_7 : 0, track1_118 -> track1_118
a1_8 : 0, track1_118 -> track1_246
a1_9 : 0, track1_118 -> track1_374

# Tracking state track1_119: mask=119 (popcount=6)
s1 : 0, track1_119 -> rej1
t1 : 6, track1_119 -> acc1
a1_1 : 0, track1_119 -> track1_119
a1_2 : 0, track1_119 -> track1_119
a1_3 : 0, track1_119 -> track1_119
a1_4 : 0, track1_119 -> track1_127
a1_5 : 0, track1_119 -> track1_119
a1_6 : 0, track1_119 -> track1_119
a1_7 : 0, track1_119 -> track1_119
a1_8 : 0, track1_119 -> track1_247
a1_9 : 0, track1_119 -> track1_375

# Tracking state track1_120: mask=120 (popcount=4)
s1 : 0, track1_120 -> rej1
t1 : 4, track1_120 -> acc1
a1_1 : 0, track1_120 -> track1_121
a1_2 : 0, track1_120 -> track1_122
a1_3 : 0, track1_120 -> track1_124
a1_4 : 0, track1_120 -> track1_120
a1_5 : 0, track1_120 -> track1_120
a1_6 : 0, track1_120 -> track1_120
a1_7 : 0, track1_120 -> track1_120
a1_8 : 0, track1_120 -> track1_248
a1_9 : 0, track1_120 -> track1_376

# Tracking state track1_121: mask=121 (popcount=5)
s1 : 0, track1_121 -> rej1
t1 : 5, track1_121 -> acc1
a1_1 : 0, track1_121 -> track1_121
a1_2 : 0, track1_121 -> track1_123
a1_3 : 0, track1_121 -> track1_125
a1_4 : 0, track1_121 -> track1_121
a1_5 : 0, track1_121 -> track1_121
a1_6 : 0, track1_121 -> track1_121
a1_7 : 0, track1_121 -> track1_121
a1_8 : 0, track1_121 -> track1_249
a1_9 : 0, track1_121 -> track1_377

# Tracking state track1_122: mask=122 (popcount=5)
s1 : 0, track1_122 -> rej1
t1 : 5, track1_122 -> acc1
a1_1 : 0, track1_122 -> track1_123
a1_2 : 0, track1_122 -> track1_122
a1_3 : 0, track1_122 -> track1_126
a1_4 : 0, track1_122 -> track1_122
a1_5 : 0, track1_122 -> track1_122
a1_6 : 0, track1_122 -> track1_122
a1_7 : 0, track1_122 -> track1_122
a1_8 : 0, track1_122 -> track1_250
a1_9 : 0, track1_122 -> track1_378

# Tracking state track1_123: mask=123 (popcount=6)
s1 : 0, track1_123 -> rej1
t1 : 6, track1_123 -> acc1
a1_1 : 0, track1_123 -> track1_123
a1_2 : 0, track1_123 -> track1_123
a1_3 : 0, track1_123 -> track1_127
a1_4 : 0, track1_123 -> track1_123
a1_5 : 0, track1_123 -> track1_123
a1_6 : 0, track1_123 -> track1_123
a1_7 : 0, track1_123 -> track1_123
a1_8 : 0, track1_123 -> track1_251
a1_9 : 0, track1_123 -> track1_379

# Tracking state track1_124: mask=124 (popcount=5)
s1 : 0, track1_124 -> rej1
t1 : 5, track1_124 -> acc1
a1_1 : 0, track1_124 -> track1_125
a1_2 : 0, track1_124 -> track1_126
a1_3 : 0, track1_124 -> track1_124
a1_4 : 0, track1_124 -> track1_124
a1_5 : 0, track1_124 -> track1_124
a1_6 : 0, track1_124 -> track1_124
a1_7 : 0, track1_124 -> track1_124
a1_8 : 0, track1_124 -> track1_252
a1_9 : 0, track1_124 -> track1_380

# Tracking state track1_125: mask=125 (popcount=6)
s1 : 0, track1_125 -> rej1
t1 : 6, track1_125 -> acc1
a1_1 : 0, track1_125 -> track1_125
a1_2 : 0, track1_125 -> track1_127
a1_3 : 0, track1_125 -> track1_125
a1_4 : 0, track1_125 -> track1_125
a1_5 : 0, track1_125 -> track1_125
a1_6 : 0, track1_125 -> track1_125
a1_7 : 0, track1_125 -> track1_125
a1_8 : 0, track1_125 -> track1_253
a1_9 : 0, track1_125 -> track1_381

# Tracking state track1_126: mask=126 (popcount=6)
s1 : 0, track1_126 -> rej1
t1 : 6, track1_126 -> acc1
a1_1 : 0, track1_126 -> track1_127
a1_2 : 0, track1_126 -> track1_126
a1_3 : 0, track1_126 -> track1_126
a1_4 : 0, track1_126 -> track1_126
a1_5 : 0, track1_126 -> track1_126
a1_6 : 0, track1_126 -> track1_126
a1_7 : 0, track1_126 -> track1_126
a1_8 : 0, track1_126 -> track1_254
a1_9 : 0, track1_126 -> track1_382

# Tracking state track1_127: mask=127 (popcount=7)
s1 : 0, track1_127 -> rej1
t1 : 7, track1_127 -> acc1
a1_1 : 0, track1_127 -> track1_127
a1_2 : 0, track1_127 -> track1_127
a1_3 : 0, track1_127 -> track1_127
a1_4 : 0, track1_127 -> track1_127
a1_5 : 0, track1_127 -> track1_127
a1_6 : 0, track1_127 -> track1_127
a1_7 : 0, track1_127 -> track1_127
a1_8 : 0, track1_127 -> track1_255
a1_9 : 0, track1_127 -> track1_383

# Tracking state track1_128: mask=128 (popcount=1)
s1 : 0, track1_128 -> rej1
t1 : 1, track1_128 -> acc1
a1_1 : 0, track1_128 -> track1_129
a1_2 : 0, track1_128 -> track1_130
a1_3 : 0, track1_128 -> track1_132
a1_4 : 0, track1_128 -> track1_136
a1_5 : 0, track1_128 -> track1_144
a1_6 : 0, track1_128 -> track1_160
a1_7 : 0, track1_128 -> track1_192
a1_8 : 0, track1_128 -> track1_128
a1_9 : 0, track1_128 -> track1_384

# Tracking state track1_129: mask=129 (popcount=2)
s1 : 0, track1_129 -> rej1
t1 : 2, track1_129 -> acc1
a1_1 : 0, track1_129 -> track1_129
a1_2 : 0, track1_129 -> track1_131
a1_3 : 0, track1_129 -> track1_133
a1_4 : 0, track1_129 -> track1_137
a1_5 : 0, track1_129 -> track1_145
a1_6 : 0, track1_129 -> track1_161
a1_7 : 0, track1_129 -> track1_193
a1_8 : 0, track1_129 -> track1_129
a1_9 : 0, track1_129 -> track1_385

# Tracking state track1_130: mask=130 (popcount=2)
s1 : 0, track1_130 -> rej1
t1 : 2, track1_130 -> acc1
a1_1 : 0, track1_130 -> track1_131
a1_2 : 0, track1_130 -> track1_130
a1_3 : 0, track1_130 -> track1_134
a1_4 : 0, track1_130 -> track1_138
a1_5 : 0, track1_130 -> track1_146
a1_6 : 0, track1_130 -> track1_162
a1_7 : 0, track1_130 -> track1_194
a1_8 : 0, track1_130 -> track1_130
a1_9 : 0, track1_130 -> track1_386

# Tracking state track1_131: mask=131 (popcount=3)
s1 : 0, track1_131 -> rej1
t1 : 3, track1_131 -> acc1
a1_1 : 0, track1_131 -> track1_131
a1_2 : 0, track1_131 -> track1_131
a1_3 : 0, track1_131 -> track1_135
a1_4 : 0, track1_131 -> track1_139
a1_5 : 0, track1_131 -> track1_147
a1_6 : 0, track1_131 -> track1_163
a1_7 : 0, track1_131 -> track1_195
a1_8 : 0, track1_131 -> track1_131
a1_9 : 0, track1_131 -> track1_387

# Tracking state track1_132: mask=132 (popcount=2)
s1 : 0, track1_132 -> rej1
t1 : 2, track1_132 -> acc1
a1_1 : 0, track1_132 -> track1_133
a1_2 : 0, track1_132 -> track1_134
a1_3 : 0, track1_132 -> track1_132
a1_4 : 0, track1_132 -> track1_140
a1_5 : 0, track1_132 -> track1_148
a1_6 : 0, track1_132 -> track1_164
a1_7 : 0, track1_132 -> track1_196
a1_8 : 0, track1_132 -> track1_132
a1_9 : 0, track1_132 -> track1_388

# Tracking state track1_133: mask=133 (popcount=3)
s1 : 0, track1_133 -> rej1
t1 : 3, track1_133 -> acc1
a1_1 : 0, track1_133 -> track1_133
a1_2 : 0, track1_133 -> track1_135
a1_3 : 0, track1_133 -> track1_133
a1_4 : 0, track1_133 -> track1_141
a1_5 : 0, track1_133 -> track1_149
a1_6 : 0, track1_133 -> track1_165
a1_7 : 0, track1_133 -> track1_197
a1_8 : 0, track1_133 -> track1_133
a1_9 : 0, track1_133 -> track1_389

# Tracking state track1_134: mask=134 (popcount=3)
s1 : 0, track1_134 -> rej1
t1 : 3, track1_134 -> acc1
a1_1 : 0, track1_134 -> track1_135
a1_2 : 0, track1_134 -> track1_134
a1_3 : 0, track1_134 -> track1_134
a1_4 : 0, track1_134 -> track1_142
a1_5 : 0, track1_134 -> track1_150
a1_6 : 0, track1_134 -> track1_166
a1_7 : 0, track1_134 -> track1_198
a1_8 : 0, track1_134 -> track1_134
a1_9 : 0, track1_134 -> track1_390

# Tracking state track1_135: mask=135 (popcount=4)
s1 : 0, track1_135 -> rej1
t1 : 4, track1_135 -> acc1
a1_1 : 0, track1_135 -> track1_135
a1_2 : 0, track1_135 -> track1_135
a1_3 : 0, track1_135 -> track1_135
a1_4 : 0, track1_135 -> track1_143
a1_5 : 0, track1_135 -> track1_151
a1_6 : 0, track1_135 -> track1_167
a1_7 : 0, track1_135 -> track1_199
a1_8 : 0, track1_135 -> track1_135
a1_9 : 0, track1_135 -> track1_391

# Tracking state track1_136: mask=136 (popcount=2)
s1 : 0, track1_136 -> rej1
t1 : 2, track1_136 -> acc1
a1_1 : 0, track1_136 -> track1_137
a1_2 : 0, track1_136 -> track1_138
a1_3 : 0, track1_136 -> track1_140
a1_4 : 0, track1_136 -> track1_136
a1_5 : 0, track1_136 -> track1_152
a1_6 : 0, track1_136 -> track1_168
a1_7 : 0, track1_136 -> track1_200
a1_8 : 0, track1_136 -> track1_136
a1_9 : 0, track1_136 -> track1_392

# Tracking state track1_137: mask=137 (popcount=3)
s1 : 0, track1_137 -> rej1
t1 : 3, track1_137 -> acc1
a1_1 : 0, track1_137 -> track1_137
a1_2 : 0, track1_137 -> track1_139
a1_3 : 0, track1_137 -> track1_141
a1_4 : 0, track1_137 -> track1_137
a1_5 : 0, track1_137 -> track1_153
a1_6 : 0, track1_137 -> track1_169
a1_7 : 0, track1_137 -> track1_201
a1_8 : 0, track1_137 -> track1_137
a1_9 : 0, track1_137 -> track1_393

# Tracking state track1_138: mask=138 (popcount=3)
s1 : 0, track1_138 -> rej1
t1 : 3, track1_138 -> acc1
a1_1 : 0, track1_138 -> track1_139
a1_2 : 0, track1_138 -> track1_138
a1_3 : 0, track1_138 -> track1_142
a1_4 : 0, track1_138 -> track1_138
a1_5 : 0, track1_138 -> track1_154
a1_6 : 0, track1_138 -> track1_170
a1_7 : 0, track1_138 -> track1_202
a1_8 : 0, track1_138 -> track1_138
a1_9 : 0, track1_138 -> track1_394

# Tracking state track1_139: mask=139 (popcount=4)
s1 : 0, track1_139 -> rej1
t1 : 4, track1_139 -> acc1
a1_1 : 0, track1_139 -> track1_139
a1_2 : 0, track1_139 -> track1_139
a1_3 : 0, track1_139 -> track1_143
a1_4 : 0, track1_139 -> track1_139
a1_5 : 0, track1_139 -> track1_155
a1_6 : 0, track1_139 -> track1_171
a1_7 : 0, track1_139 -> track1_203
a1_8 : 0, track1_139 -> track1_139
a1_9 : 0, track1_139 -> track1_395

# Tracking state track1_140: mask=140 (popcount=3)
s1 : 0, track1_140 -> rej1
t1 : 3, track1_140 -> acc1
a1_1 : 0, track1_140 -> track1_141
a1_2 : 0, track1_140 -> track1_142
a1_3 : 0, track1_140 -> track1_140
a1_4 : 0, track1_140 -> track1_140
a1_5 : 0, track1_140 -> track1_156
a1_6 : 0, track1_140 -> track1_172
a1_7 : 0, track1_140 -> track1_204
a1_8 : 0, track1_140 -> track1_140
a1_9 : 0, track1_140 -> track1_396

# Tracking state track1_141: mask=141 (popcount=4)
s1 : 0, track1_141 -> rej1
t1 : 4, track1_141 -> acc1
a1_1 : 0, track1_141 -> track1_141
a1_2 : 0, track1_141 -> track1_143
a1_3 : 0, track1_141 -> track1_141
a1_4 : 0, track1_141 -> track1_141
a1_5 : 0, track1_141 -> track1_157
a1_6 : 0, track1_141 -> track1_173
a1_7 : 0, track1_141 -> track1_205
a1_8 : 0, track1_141 -> track1_141
a1_9 : 0, track1_141 -> track1_397

# Tracking state track1_142: mask=142 (popcount=4)
s1 : 0, track1_142 -> rej1
t1 : 4, track1_142 -> acc1
a1_1 : 0, track1_142 -> track1_143
a1_2 : 0, track1_142 -> track1_142
a1_3 : 0, track1_142 -> track1_142
a1_4 : 0, track1_142 -> track1_142
a1_5 : 0, track1_142 -> track1_158
a1_6 : 0, track1_142 -> track1_174
a1_7 : 0, track1_142 -> track1_206
a1_8 : 0, track1_142 -> track1_142
a1_9 : 0, track1_142 -> track1_398

# Tracking state track1_143: mask=143 (popcount=5)
s1 : 0, track1_143 -> rej1
t1 : 5, track1_143 -> acc1
a1_1 : 0, track1_143 -> track1_143
a1_2 : 0, track1_143 -> track1_143
a1_3 : 0, track1_143 -> track1_143
a1_4 : 0, track1_143 -> track1_143
a1_5 : 0, track1_143 -> track1_159
a1_6 : 0, track1_143 -> track1_175
a1_7 : 0, track1_143 -> track1_207
a1_8 : 0, track1_143 -> track1_143
a1_9 : 0, track1_143 -> track1_399

# Tracking state track1_144: mask=144 (popcount=2)
s1 : 0, track1_144 -> rej1
t1 : 2, track1_144 -> acc1
a1_1 : 0, track1_144 -> track1_145
a1_2 : 0, track1_144 -> track1_146
a1_3 : 0, track1_144 -> track1_148
a1_4 : 0, track1_144 -> track1_152
a1_5 : 0, track1_144 -> track1_144
a1_6 : 0, track1_144 -> track1_176
a1_7 : 0, track1_144 -> track1_208
a1_8 : 0, track1_144 -> track1_144
a1_9 : 0, track1_144 -> track1_400

# Tracking state track1_145: mask=145 (popcount=3)
s1 : 0, track1_145 -> rej1
t1 : 3, track1_145 -> acc1
a1_1 : 0, track1_145 -> track1_145
a1_2 : 0, track1_145 -> track1_147
a1_3 : 0, track1_145 -> track1_149
a1_4 : 0, track1_145 -> track1_153
a1_5 : 0, track1_145 -> track1_145
a1_6 : 0, track1_145 -> track1_177
a1_7 : 0, track1_145 -> track1_209
a1_8 : 0, track1_145 -> track1_145
a1_9 : 0, track1_145 -> track1_401

# Tracking state track1_146: mask=146 (popcount=3)
s1 : 0, track1_146 -> rej1
t1 : 3, track1_146 -> acc1
a1_1 : 0, track1_146 -> track1_147
a1_2 : 0, track1_146 -> track1_146
a1_3 : 0, track1_146 -> track1_150
a1_4 : 0, track1_146 -> track1_154
a1_5 : 0, track1_146 -> track1_146
a1_6 : 0, track1_146 -> track1_178
a1_7 : 0, track1_146 -> track1_210
a1_8 : 0, track1_146 -> track1_146
a1_9 : 0, track1_146 -> track1_402

# Tracking state track1_147: mask=147 (popcount=4)
s1 : 0, track1_147 -> rej1
t1 : 4, track1_147 -> acc1
a1_1 : 0, track1_147 -> track1_147
a1_2 : 0, track1_147 -> track1_147
a1_3 : 0, track1_147 -> track1_151
a1_4 : 0, track1_147 -> track1_155
a1_5 : 0, track1_147 -> track1_147
a1_6 : 0, track1_147 -> track1_179
a1_7 : 0, track1_147 -> track1_211
a1_8 : 0, track1_147 -> track1_147
a1_9 : 0, track1_147 -> track1_403

# Tracking state track1_148: mask=148 (popcount=3)
s1 : 0, track1_148 -> rej1
t1 : 3, track1_148 -> acc1
a1_1 : 0, track1_148 -> track1_149
a1_2 : 0, track1_148 -> track1_150
a1_3 : 0, track1_148 -> track1_148
a1_4 : 0, track1_148 -> track1_156
a1_5 : 0, track1_148 -> track1_148
a1_6 : 0, track1_148 -> track1_180
a1_7 : 0, track1_148 -> track1_212
a1_8 : 0, track1_148 -> track1_148
a1_9 : 0, track1_148 -> track1_404

# Tracking state track1_149: mask=149 (popcount=4)
s1 : 0, track1_149 -> rej1
t1 : 4, track1_149 -> acc1
a1_1 : 0, track1_149 -> track1_149
a1_2 : 0, track1_149 -> track1_151
a1_3 : 0, track1_149 -> track1_149
a1_4 : 0, track1_149 -> track1_157
a1_5 : 0, track1_149 -> track1_149
a1_6 : 0, track1_149 -> track1_181
a1_7 : 0, track1_149 -> track1_213
a1_8 : 0, track1_149 -> track1_149
a1_9 : 0, track1_149 -> track1_405

# Tracking state track1_150: mask=150 (popcount=4)
s1 : 0, track1_150 -> rej1
t1 : 4, track1_150 -> acc1
a1_1 : 0, track1_150 -> track1_151
a1_2 : 0, track1_150 -> track1_150
a1_3 : 0, track1_150 -> track1_150
a1_4 : 0, track1_150 -> track1_158
a1_5 : 0, track1_150 -> track1_150
a1_6 : 0, track1_150 -> track1_182
a1_7 : 0, track1_150 -> track1_214
a1_8 : 0, track1_150 -> track1_150
a1_9 : 0, track1_150 -> track1_406

# Tracking state track1_151: mask=151 (popcount=5)
s1 : 0, track1_151 -> rej1
t1 : 5, track1_151 -> acc1
a1_1 : 0, track1_151 -> track1_151
a1_2 : 0, track1_151 -> track1_151
a1_3 : 0, track1_151 -> track1_151
a1_4 : 0, track1_151 -> track1_159
a1_5 : 0, track1_151 -> track1_151
a1_6 : 0, track1_151 -> track1_183
a1_7 : 0, track1_151 -> track1_215
a1_8 : 0, track1_151 -> track1_151
a1_9 : 0, track1_151 -> track1_407

# Tracking state track1_152: mask=152 (popcount=3)
s1 : 0, track1_152 -> rej1
t1 : 3, track1_152 -> acc1
a1_1 : 0, track1_152 -> track1_153
a1_2 : 0, track1_152 -> track1_154
a1_3 : 0, track1_152 -> track1_156
a1_4 : 0, track1_152 -> track1_152
a1_5 : 0, track1_152 -> track1_152
a1_6 : 0, track1_152 -> track1_184
a1_7 : 0, track1_152 -> track1_216
a1_8 : 0, track1_152 -> track1_152
a1_9 : 0, track1_152 -> track1_408

# Tracking state track1_153: mask=153 (popcount=4)
s1 : 0, track1_153 -> rej1
t1 : 4, track1_153 -> acc1
a1_1 : 0, track1_153 -> track1_153
a1_2 : 0, track1_153 -> track1_155
a1_3 : 0, track1_153 -> track1_157
a1_4 : 0, track1_153 -> track1_153
a1_5 : 0, track1_153 -> track1_153
a1_6 : 0, track1_153 -> track1_185
a1_7 : 0, track1_153 -> track1_217
a1_8 : 0, track1_153 -> track1_153
a1_9 : 0, track1_153 -> track1_409

# Tracking state track1_154: mask=154 (popcount=4)
s1 : 0, track1_154 -> rej1
t1 : 4, track1_154 -> acc1
a1_1 : 0, track1_154 -> track1_155
a1_2 : 0, track1_154 -> track1_154
a1_3 : 0, track1_154 -> track1_158
a1_4 : 0, track1_154 -> track1_154
a1_5 : 0, track1_154 -> track1_154
a1_6 : 0, track1_154 -> track1_186
a1_7 : 0, track1_154 -> track1_218
a1_8 : 0, track1_154 -> track1_154
a1_9 : 0, track1_154 -> track1_410

# Tracking state track1_155: mask=155 (popcount=5)
s1 : 0, track1_155 -> rej1
t1 : 5, track1_155 -> acc1
a1_1 : 0, track1_155 -> track1_155
a1_2 : 0, track1_155 -> track1_155
a1_3 : 0, track1_155 -> track1_159
a1_4 : 0, track1_155 -> track1_155
a1_5 : 0, track1_155 -> track1_155
a1_6 : 0, track1_155 -> track1_187
a1_7 : 0, track1_155 -> track1_219
a1_8 : 0, track1_155 -> track1_155
a1_9 : 0, track1_155 -> track1_411

# Tracking state track1_156: mask=156 (popcount=4)
s1 : 0, track1_156 -> rej1
t1 : 4, track1_156 -> acc1
a1_1 : 0, track1_156 -> track1_157
a1_2 : 0, track1_156 -> track1_158
a1_3 : 0, track1_156 -> track1_156
a1_4 : 0, track1_156 -> track1_156
a1_5 : 0, track1_156 -> track1_156
a1_6 : 0, track1_156 -> track1_188
a1_7 : 0, track1_156 -> track1_220
a1_8 : 0, track1_156 -> track1_156
a1_9 : 0, track1_156 -> track1_412

# Tracking state track1_157: mask=157 (popcount=5)
s1 : 0, track1_157 -> rej1
t1 : 5, track1_157 -> acc1
a1_1 : 0, track1_157 -> track1_157
a1_2 : 0, track1_157 -> track1_159
a1_3 : 0, track1_157 -> track1_157
a1_4 : 0, track1_157 -> track1_157
a1_5 : 0, track1_157 -> track1_157
a1_6 : 0, track1_157 -> track1_189
a1_7 : 0, track1_157 -> track1_221
a1_8 : 0, track1_157 -> track1_157
a1_9 : 0, track1_157 -> track1_413

# Tracking state track1_158: mask=158 (popcount=5)
s1 : 0, track1_158 -> rej1
t1 : 5, track1_158 -> acc1
a1_1 : 0, track1_158 -> track1_159
a1_2 : 0, track1_158 -> track1_158
a1_3 : 0, track1_158 -> track1_158
a1_4 : 0, track1_158 -> track1_158
a1_5 : 0, track1_158 -> track1_158
a1_6 : 0, track1_158 -> track1_190
a1_7 : 0, track1_158 -> track1_222
a1_8 : 0, track1_158 -> track1_158
a1_9 : 0, track1_158 -> track1_414

# Tracking state track1_159: mask=159 (popcount=6)
s1 : 0, track1_159 -> rej1
t1 : 6, track1_159 -> acc1
a1_1 : 0, track1_159 -> track1_159
a1_2 : 0, track1_159 -> track1_159
a1_3 : 0, track1_159 -> track1_159
a1_4 : 0, track1_159 -> track1_159
a1_5 : 0, track1_159 -> track1_159
a1_6 : 0, track1_159 -> track1_191
a1_7 : 0, track1_159 -> track1_223
a1_8 : 0, track1_159 -> track1_159
a1_9 : 0, track1_159 -> track1_415

# Tracking state track1_160: mask=160 (popcount=2)
s1 : 0, track1_160 -> rej1
t1 : 2, track1_160 -> acc1
a1_1 : 0, track1_160 -> track1_161
a1_2 : 0, track1_160 -> track1_162
a1_3 : 0, track1_160 -> track1_164
a1_4 : 0, track1_160 -> track1_168
a1_5 : 0, track1_160 -> track1_176
a1_6 : 0, track1_160 -> track1_160
a1_7 : 0, track1_160 -> track1_224
a1_8 : 0, track1_160 -> track1_160
a1_9 : 0, track1_160 -> track1_416

# Tracking state track1_161: mask=161 (popcount=3)
s1 : 0, track1_161 -> rej1
t1 : 3, track1_161 -> acc1
a1_1 : 0, track1_161 -> track1_161
a1_2 : 0, track1_161 -> track1_163
a1_3 : 0, track1_161 -> track1_165
a1_4 : 0, track1_161 -> track1_169
a1_5 : 0, track1_161 -> track1_177
a1_6 : 0, track1_161 -> track1_161
a1_7 : 0, track1_161 -> track1_225
a1_8 : 0, track1_161 -> track1_161
a1_9 : 0, track1_161 -> track1_417

# Tracking state track1_162: mask=162 (popcount=3)
s1 : 0, track1_162 -> rej1
t1 : 3, track1_162 -> acc1
a1_1 : 0, track1_162 -> track1_163
a1_2 : 0, track1_162 -> track1_162
a1_3 : 0, track1_162 -> track1_166
a1_4 : 0, track1_162 -> track1_170
a1_5 : 0, track1_162 -> track1_178
a1_6 : 0, track1_162 -> track1_162
a1_7 : 0, track1_162 -> track1_226
a1_8 : 0, track1_162 -> track1_162
a1_9 : 0, track1_162 -> track1_418

# Tracking state track1_163: mask=163 (popcount=4)
s1 : 0, track1_163 -> rej1
t1 : 4, track1_163 -> acc1
a1_1 : 0, track1_163 -> track1_163
a1_2 : 0, track1_163 -> track1_163
a1_3 : 0, track1_163 -> track1_167
a1_4 : 0, track1_163 -> track1_171
a1_5 : 0, track1_163 -> track1_179
a1_6 : 0, track1_163 -> track1_163
a1_7 : 0, track1_163 -> track1_227
a1_8 : 0, track1_163 -> track1_163
a1_9 : 0, track1_163 -> track1_419

# Tracking state track1_164: mask=164 (popcount=3)
s1 : 0, track1_164 -> rej1
t1 : 3, track1_164 -> acc1
a1_1 : 0, track1_164 -> track1_165
a1_2 : 0, track1_164 -> track1_166
a1_3 : 0, track1_164 -> track1_164
a1_4 : 0, track1_164 -> track1_172
a1_5 : 0, track1_164 -> track1_180
a1_6 : 0, track1_164 -> track1_164
a1_7 : 0, track1_164 -> track1_228
a1_8 : 0, track1_164 -> track1_164
a1_9 : 0, track1_164 -> track1_420

# Tracking state track1_165: mask=165 (popcount=4)
s1 : 0, track1_165 -> rej1
t1 : 4, track1_165 -> acc1
a1_1 : 0, track1_165 -> track1_165
a1_2 : 0, track1_165 -> track1_167
a1_3 : 0, track1_165 -> track1_165
a1_4 : 0, track1_165 -> track1_173
a1_5 : 0, track1_165 -> track1_181
a1_6 : 0, track1_165 -> track1_165
a1_7 : 0, track1_165 -> track1_229
a1_8 : 0, track1_165 -> track1_165
a1_9 : 0, track1_165 -> track1_421

# Tracking state track1_166: mask=166 (popcount=4)
s1 : 0, track1_166 -> rej1
t1 : 4, track1_166 -> acc1
a1_1 : 0, track1_166 -> track1_167
a1_2 : 0, track1_166 -> track1_166
a1_3 : 0, track1_166 -> track1_166
a1_4 : 0, track1_166 -> track1_174
a1_5 : 0, track1_166 -> track1_182
a1_6 : 0, track1_166 -> track1_166
a1_7 : 0, track1_166 -> track1_230
a1_8 : 0, track1_166 -> track1_166
