@PARENT
final: all
# Single-state parent: on s_i it calls child i, otherwise SILENT.
final: q0

s1 : 1, q0 -> q0     # Call child 1
a1_7 : 0, track1_446 -> track1_510
a1_8 : 0, track1_446 -> track1_446
a1_9 : 0, track1_446 -> track1_446
a1_10 : 0, track1_446 -> track1_958
a2_1 : 0, track1_446 -> track1_446
a2_2 : 0, track1_446 -> track1_446
a2_3 : 0, track1_446 -> track1_446
a2_4 : 0, track1_446 -> track1_446
a2_5 : 0, track1_446 -> track1_446
a2_6 : 0, track1_446 -> track1_446
a2_7 : 0, track1_446 -> track1_446
a2_8 : 0, track1_446 -> track1_446
a2_9 : 0, track1_446 -> track1_446
a2_10 : 0, track1_446 -> track1_446

# Tracking state track1_447: mask=447 (popcount=8)
s1 : 0, track1_447 -> rej1
s2 : 0, track1_447 -> track1_447
t1 : 8, track1_447 -> acc1
t2 : 0, track1_447 -> track1_447
a1_1 : 0, track1_447 -> track1_447
a1_2 : 0, track1_447 -> track1_447
a1_3 : 0, track1_447 -> track1_447
a1_4 : 0, track1_447 -> track1_447
a1_5 : 0, track1_447 -> track1_447
a1_6 : 0, track1_447 -> track1_447
a1_7 : 0, track1_447 -> track1_511
a1_8 : 0, track1_447 -> track1_447
a1_9 : 0, track1_447 -> track1_447
a1_10 : 0, track1_447 -> track1_959
a2_1 : 0, track1_447 -> track1_447
a2_2 : 0, track1_447 -> track1_447
a2_3 : 0, track1_447 -> track1_447
a2_4 : 0, track1_447 -> track1_447
a2_5 : 0, track1_447 -> track1_447
a2_6 : 0, track1_447 -> track1_447
a2_7 : 0, track1_447 -> track1_447
a2_8 : 0, track1_447 -> track1_447
a2_9 : 0, track1_447 -> track1_447
a2_10 : 0, track1_447 -> track1_447

# Tracking state track1_448: mask=448 (popcount=3)
s1 : 0, track1_448 -> rej1
s2 : 0, track1_448 -> track1_448
t1 : 3, track1_448 -> acc1
t2 : 0, track1_448 -> track1_448
a1_1 : 0, track1_448 -> track1_449
a1_2 : 0, track1_448 -> track1_450
a1_3 : 0, track1_448 -> track1_452
a1_4 : 0, track1_448 -> track1_456
a1_5 : 0, track1_448 -> track1_464
a1_6 : 0, track1_448 -> track1_480
a1_7 : 0, track1_448 -> track1_448
a1_8 : 0, track1_448 -> track1_448
a1_9 : 0, track1_448 -> track1_448
a1_10 : 0, track1_448 -> track1_960
a2_1 : 0, track1_448 -> track1_448
a2_2 : 0, track1_448 -> track1_448
a2_3 : 0, track1_448 -> track1_448
a2_4 : 0, track1_448 -> track1_448
a2_5 : 0, track1_448 -> track1_448
a2_6 : 0, track1_448 -> track1_448
a2_7 : 0, track1_448 -> track1_448
a2_8 : 0, track1_448 -> track1_448
a2_9 : 0, track1_448 -> track1_448
a2_10 : 0, track1_448 -> track1_448

# Tracking state track1_449: mask=449 (popcount=4)
s1 : 0, track1_449 -> rej1
s2 : 0, track1_449 -> track1_449
t1 : 4, track1_449 -> acc1
t2 : 0, track1_449 -> track1_449
a1_1 : 0, track1_449 -> track1_449
a1_2 : 0, track1_449 -> track1_451
a1_3 : 0, track1_449 -> track1_453
a1_4 : 0, track1_449 -> track1_457
a1_5 : 0, track1_449 -> track1_465
a1_6 : 0, track1_449 -> track1_481
a1_7 : 0, track1_449 -> track1_449
a1_8 : 0, track1_449 -> track1_449
a1_9 : 0, track1_449 -> track1_449
a1_10 : 0, track1_449 -> track1_961
a2_1 : 0, track1_449 -> track1_449
a2_2 : 0, track1_449 -> track1_449
a2_3 : 0, track1_449 -> track1_449
a2_4 : 0, track1_449 -> track1_449
a2_5 : 0, track1_449 -> track1_449
a2_6 : 0, track1_449 -> track1_449
a2_7 : 0, track1_449 -> track1_449
a2_8 : 0, track1_449 -> track1_449
a2_9 : 0, track1_449 -> track1_449
a2_10 : 0, track1_449 -> track1_449

# Tracking state track1_450: mask=450 (popcount=4)
s1 : 0, track1_450 -> rej1
s2 : 0, track1_450 -> track1_450
t1 : 4, track1_450 -> acc1
t2 : 0, track1_450 -> track1_450
a1_1 : 0, track1_450 -> track1_451
a1_2 : 0, track1_450 -> track1_450
a1_3 : 0, track1_450 -> track1_454
a1_4 : 0, track1_450 -> track1_458
a1_5 : 0, track1_450 -> track1_466
a1_6 : 0, track1_450 -> track1_482
a1_7 : 0, track1_450 -> track1_450
a1_8 : 0, track1_450 -> track1_450
a1_9 : 0, track1_450 -> track1_450
a1_10 : 0, track1_450 -> track1_962
a2_1 : 0, track1_450 -> track1_450
a2_2 : 0, track1_450 -> track1_450
a2_3 : 0, track1_450 -> track1_450
a2_4 : 0, track1_450 -> track1_450
a2_5 : 0, track1_450 -> track1_450
a2_6 : 0, track1_450 -> track1_450
a2_7 : 0, track1_450 -> track1_450
a2_8 : 0, track1_450 -> track1_450
a2_9 : 0, track1_450 -> track1_450
a2_10 : 0, track1_450 -> track1_450

# Tracking state track1_451: mask=451 (popcount=5)
s1 : 0, track1_451 -> rej1
s2 : 0, track1_451 -> track1_451
t1 : 5, track1_451 -> acc1
t2 : 0, track1_451 -> track1_451
a1_1 : 0, track1_451 -> track1_451
a1_2 : 0, track1_451 -> track1_451
a1_3 : 0, track1_451 -> track1_455
a1_4 : 0, track1_451 -> track1_459
a1_5 : 0, track1_451 -> track1_467
a1_6 : 0, track1_451 -> track1_483
a1_7 : 0, track1_451 -> track1_451
a1_8 : 0, track1_451 -> track1_451
a1_9 : 0, track1_451 -> track1_451
a1_10 : 0, track1_451 -> track1_963
a2_1 : 0, track1_451 -> track1_451
a2_2 : 0, track1_451 -> track1_451
a2_3 : 0, track1_451 -> track1_451
a2_4 : 0, track1_451 -> track1_451
a2_5 : 0, track1_451 -> track1_451
a2_6 : 0, track1_451 -> track1_451
a2_7 : 0, track1_451 -> track1_451
a2_8 : 0, track1_451 -> track1_451
a2_9 : 0, track1_451 -> track1_451
a2_10 : 0, track1_451 -> track1_451

# Tracking state track1_452: mask=452 (popcount=4)
s1 : 0, track1_452 -> rej1
s2 : 0, track1_452 -> track1_452
t1 : 4, track1_452 -> acc1
t2 : 0, track1_452 -> track1_452
a1_1 : 0, track1_452 -> track1_453
a1_2 : 0, track1_452 -> track1_454
a1_3 : 0, track1_452 -> track1_452
a1_4 : 0, track1_452 -> track1_460
a1_5 : 0, track1_452 -> track1_468
a1_6 : 0, track1_452 -> track1_484
a1_7 : 0, track1_452 -> track1_452
a1_8 : 0, track1_452 -> track1_452
a1_9 : 0, track1_452 -> track1_452
a1_10 : 0, track1_452 -> track1_964
a2_1 : 0, track1_452 -> track1_452
a2_2 : 0, track1_452 -> track1_452
a2_3 : 0, track1_452 -> track1_452
a2_4 : 0, track1_452 -> track1_452
a2_5 : 0, track1_452 -> track1_452
a2_6 : 0, track1_452 -> track1_452
a2_7 : 0, track1_452 -> track1_452
a2_8 : 0, track1_452 -> track1_452
a2_9 : 0, track1_452 -> track1_452
a2_10 : 0, track1_452 -> track1_452

# Tracking state track1_453: mask=453 (popcount=5)
s1 : 0, track1_453 -> rej1
s2 : 0, track1_453 -> track1_453
t1 : 5, track1_453 -> acc1
t2 : 0, track1_453 -> track1_453
a1_1 : 0, track1_453 -> track1_453
a1_2 : 0, track1_453 -> track1_455
a1_3 : 0, track1_453 -> track1_453
a1_4 : 0, track1_453 -> track1_461
a1_5 : 0, track1_453 -> track1_469
a1_6 : 0, track1_453 -> track1_485
a1_7 : 0, track1_453 -> track1_453
a1_8 : 0, track1_453 -> track1_453
a1_9 : 0, track1_453 -> track1_453
a1_10 : 0, track1_453 -> track1_965
a2_1 : 0, track1_453 -> track1_453
a2_2 : 0, track1_453 -> track1_453
a2_3 : 0, track1_453 -> track1_453
a2_4 : 0, track1_453 -> track1_453
a2_5 : 0, track1_453 -> track1_453
a2_6 : 0, track1_453 -> track1_453
a2_7 : 0, track1_453 -> track1_453
a2_8 : 0, track1_453 -> track1_453
a2_9 : 0, track1_453 -> track1_453
a2_10 : 0, track1_453 -> track1_453

# Tracking state track1_454: mask=454 (popcount=5)
s1 : 0, track1_454 -> rej1
s2 : 0, track1_454 -> track1_454
t1 : 5, track1_454 -> acc1
t2 : 0, track1_454 -> track1_454
a1_1 : 0, track1_454 -> track1_455
a1_2 : 0, track1_454 -> track1_454
a1_3 : 0, track1_454 -> track1_454
a1_4 : 0, track1_454 -> track1_462
a1_5 : 0, track1_454 -> track1_470
a1_6 : 0, track1_454 -> track1_486
a1_7 : 0, track1_454 -> track1_454
a1_8 : 0, track1_454 -> track1_454
a1_9 : 0, track1_454 -> track1_454
a1_10 : 0, track1_454 -> track1_966
a2_1 : 0, track1_454 -> track1_454
a2_2 : 0, track1_454 -> track1_454
a2_3 : 0, track1_454 -> track1_454
a2_4 : 0, track1_454 -> track1_454
a2_5 : 0, track1_454 -> track1_454
a2_6 : 0, track1_454 -> track1_454
a2_7 : 0, track1_454 -> track1_454
a2_8 : 0, track1_454 -> track1_454
a2_9 : 0, track1_454 -> track1_454
a2_10 : 0, track1_454 -> track1_454

# Tracking state track1_455: mask=455 (popcount=6)
s1 : 0, track1_455 -> rej1
s2 : 0, track1_455 -> track1_455
t1 : 6, track1_455 -> acc1
t2 : 0, track1_455 -> track1_455
a1_1 : 0, track1_455 -> track1_455
a1_2 : 0, track1_455 -> track1_455
a1_3 : 0, track1_455 -> track1_455
a1_4 : 0, track1_455 -> track1_463
a1_5 : 0, track1_455 -> track1_471
a1_6 : 0, track1_455 -> track1_487
a1_7 : 0, track1_455 -> track1_455
a1_8 : 0, track1_455 -> track1_455
a1_9 : 0, track1_455 -> track1_455
a1_10 : 0, track1_455 -> track1_967
a2_1 : 0, track1_455 -> track1_455
a2_2 : 0, track1_455 -> track1_455
a2_3 : 0, track1_455 -> track1_455
a2_4 : 0, track1_455 -> track1_455
a2_5 : 0, track1_455 -> track1_455
a2_6 : 0, track1_455 -> track1_455
a2_7 : 0, track1_455 -> track1_455
a2_8 : 0, track1_455 -> track1_455
a2_9 : 0, track1_455 -> track1_455
a2_10 : 0, track1_455 -> track1_455

# Tracking state track1_456: mask=456 (popcount=4)
s1 : 0, track1_456 -> rej1
s2 : 0, track1_456 -> track1_456
t1 : 4, track1_456 -> acc1
t2 : 0, track1_456 -> track1_456
a1_1 : 0, track1_456 -> track1_457
a1_2 : 0, track1_456 -> track1_458
a1_3 : 0, track1_456 -> track1_460
a1_4 : 0, track1_456 -> track1_456
a1_5 : 0, track1_456 -> track1_472
a1_6 : 0, track1_456 -> track1_488
a1_7 : 0, track1_456 -> track1_456
a1_8 : 0, track1_456 -> track1_456
a1_9 : 0, track1_456 -> track1_456
a1_10 : 0, track1_456 -> track1_968
a2_1 : 0, track1_456 -> track1_456
a2_2 : 0, track1_456 -> track1_456
a2_3 : 0, track1_456 -> track1_456
a2_4 : 0, track1_456 -> track1_456
a2_5 : 0, track1_456 -> track1_456
a2_6 : 0, track1_456 -> track1_456
a2_7 : 0, track1_456 -> track1_456
a2_8 : 0, track1_456 -> track1_456
a2_9 : 0, track1_456 -> track1_456
a2_10 : 0, track1_456 -> track1_456

# Tracking state track1_457: mask=457 (popcount=5)
s1 : 0, track1_457 -> rej1
s2 : 0, track1_457 -> track1_457
t1 : 5, track1_457 -> acc1
t2 : 0, track1_457 -> track1_457
a1_1 : 0, track1_457 -> track1_457
a1_2 : 0, track1_457 -> track1_459
a1_3 : 0, track1_457 -> track1_461
a1_4 : 0, track1_457 -> track1_457
a1_5 : 0, track1_457 -> track1_473
a1_6 : 0, track1_457 -> track1_489
a1_7 : 0, track1_457 -> track1_457
a1_8 : 0, track1_457 -> track1_457
a1_9 : 0, track1_457 -> track1_457
a1_10 : 0, track1_457 -> track1_969
a2_1 : 0, track1_457 -> track1_457
a2_2 : 0, track1_457 -> track1_457
a2_3 : 0, track1_457 -> track1_457
a2_4 : 0, track1_457 -> track1_457
a2_5 : 0, track1_457 -> track1_457
a2_6 : 0, track1_457 -> track1_457
a2_7 : 0, track1_457 -> track1_457
a2_8 : 0, track1_457 -> track1_457
a2_9 : 0, track1_457 -> track1_457
a2_10 : 0, track1_457 -> track1_457

# Tracking state track1_458: mask=458 (popcount=5)
s1 : 0, track1_458 -> rej1
s2 : 0, track1_458 -> track1_458
t1 : 5, track1_458 -> acc1
t2 : 0, track1_458 -> track1_458
a1_1 : 0, track1_458 -> track1_459
a1_2 : 0, track1_458 -> track1_458
a1_3 : 0, track1_458 -> track1_462
a1_4 : 0, track1_458 -> track1_458
a1_5 : 0, track1_458 -> track1_474
a1_6 : 0, track1_458 -> track1_490
a1_7 : 0, track1_458 -> track1_458
a1_8 : 0, track1_458 -> track1_458
a1_9 : 0, track1_458 -> track1_458
a1_10 : 0, track1_458 -> track1_970
a2_1 : 0, track1_458 -> track1_458
a2_2 : 0, track1_458 -> track1_458
a2_3 : 0, track1_458 -> track1_458
a2_4 : 0, track1_458 -> track1_458
a2_5 : 0, track1_458 -> track1_458
a2_6 : 0, track1_458 -> track1_458
a2_7 : 0, track1_458 -> track1_458
a2_8 : 0, track1_458 -> track1_458
a2_9 : 0, track1_458 -> track1_458
a2_10 : 0, track1_458 -> track1_458

# Tracking state track1_459: mask=459 (popcount=6)
s1 : 0, track1_459 -> rej1
s2 : 0, track1_459 -> track1_459
t1 : 6, track1_459 -> acc1
t2 : 0, track1_459 -> track1_459
a1_1 : 0, track1_459 -> track1_459
a1_2 : 0, track1_459 -> track1_459
a1_3 : 0, track1_459 -> track1_463
a1_4 : 0, track1_459 -> track1_459
a1_5 : 0, track1_459 -> track1_475
a1_6 : 0, track1_459 -> track1_491
a1_7 : 0, track1_459 -> track1_459
a1_8 : 0, track1_459 -> track1_459
a1_9 : 0, track1_459 -> track1_459
a1_10 : 0, track1_459 -> track1_971
a2_1 : 0, track1_459 -> track1_459
a2_2 : 0, track1_459 -> track1_459
a2_3 : 0, track1_459 -> track1_459
a2_4 : 0, track1_459 -> track1_459
a2_5 : 0, track1_459 -> track1_459
a2_6 : 0, track1_459 -> track1_459
a2_7 : 0, track1_459 -> track1_459
a2_8 : 0, track1_459 -> track1_459
a2_9 : 0, track1_459 -> track1_459
a2_10 : 0, track1_459 -> track1_459

# Tracking state track1_460: mask=460 (popcount=5)
s1 : 0, track1_460 -> rej1
s2 : 0, track1_460 -> track1_460
t1 : 5, track1_460 -> acc1
t2 : 0, track1_460 -> track1_460
a1_1 : 0, track1_460 -> track1_461
a1_2 : 0, track1_460 -> track1_462
a1_3 : 0, track1_460 -> track1_460
a1_4 : 0, track1_460 -> track1_460
a1_5 : 0, track1_460 -> track1_476
a1_6 : 0, track1_460 -> track1_492
a1_7 : 0, track1_460 -> track1_460
a1_8 : 0, track1_460 -> track1_460
a1_9 : 0, track1_460 -> track1_460
a1_10 : 0, track1_460 -> track1_972
a2_1 : 0, track1_460 -> track1_460
a2_2 : 0, track1_460 -> track1_460
a2_3 : 0, track1_460 -> track1_460
a2_4 : 0, track1_460 -> track1_460
a2_5 : 0, track1_460 -> track1_460
a2_6 : 0, track1_460 -> track1_460
a2_7 : 0, track1_460 -> track1_460
a2_8 : 0, track1_460 -> track1_460
a2_9 : 0, track1_460 -> track1_460
a2_10 : 0, track1_460 -> track1_460

# Tracking state track1_461: mask=461 (popcount=6)
s1 : 0, track1_461 -> rej1
s2 : 0, track1_461 -> track1_461
t1 : 6, track1_461 -> acc1
t2 : 0, track1_461 -> track1_461
a1_1 : 0, track1_461 -> track1_461
a1_2 : 0, track1_461 -> track1_463
a1_3 : 0, track1_461 -> track1_461
a1_4 : 0, track1_461 -> track1_461
a1_5 : 0, track1_461 -> track1_477
a1_6 : 0, track1_461 -> track1_493
a1_7 : 0, track1_461 -> track1_461
a1_8 : 0, track1_461 -> track1_461
a1_9 : 0, track1_461 -> track1_461
a1_10 : 0, track1_461 -> track1_973
a2_1 : 0, track1_461 -> track1_461
a2_2 : 0, track1_461 -> track1_461
a2_3 : 0, track1_461 -> track1_461
a2_4 : 0, track1_461 -> track1_461
a2_5 : 0, track1_461 -> track1_461
a2_6 : 0, track1_461 -> track1_461
a2_7 : 0, track1_461 -> track1_461
a2_8 : 0, track1_461 -> track1_461
a2_9 : 0, track1_461 -> track1_461
a2_10 : 0, track1_461 -> track1_461

# Tracking state track1_462: mask=462 (popcount=6)
s1 : 0, track1_462 -> rej1
s2 : 0, track1_462 -> track1_462
t1 : 6, track1_462 -> acc1
t2 : 0, track1_462 -> track1_462
a1_1 : 0, track1_462 -> track1_463
a1_2 : 0, track1_462 -> track1_462
a1_3 : 0, track1_462 -> track1_462
a1_4 : 0, track1_462 -> track1_462
a1_5 : 0, track1_462 -> track1_478
a1_6 : 0, track1_462 -> track1_494
a1_7 : 0, track1_462 -> track1_462
a1_8 : 0, track1_462 -> track1_462
a1_9 : 0, track1_462 -> track1_462
a1_10 : 0, track1_462 -> track1_974
a2_1 : 0, track1_462 -> track1_462
a2_2 : 0, track1_462 -> track1_462
a2_3 : 0, track1_462 -> track1_462
a2_4 : 0, track1_462 -> track1_462
a2_5 : 0, track1_462 -> track1_462
a2_6 : 0, track1_462 -> track1_462
a2_7 : 0, track1_462 -> track1_462
a2_8 : 0, track1_462 -> track1_462
a2_9 : 0, track1_462 -> track1_462
a2_10 : 0, track1_462 -> track1_462

# Tracking state track1_463: mask=463 (popcount=7)
s1 : 0, track1_463 -> rej1
s2 : 0, track1_463 -> track1_463
t1 : 7, track1_463 -> acc1
t2 : 0, track1_463 -> track1_463
a1_1 : 0, track1_463 -> track1_463
a1_2 : 0, track1_463 -> track1_463
a1_3 : 0, track1_463 -> track1_463
a1_4 : 0, track1_463 -> track1_463
a1_5 : 0, track1_463 -> track1_479
a1_6 : 0, track1_463 -> track1_495
a1_7 : 0, track1_463 -> track1_463
a1_8 : 0, track1_463 -> track1_463
a1_9 : 0, track1_463 -> track1_463
a1_10 : 0, track1_463 -> track1_975
a2_1 : 0, track1_463 -> track1_463
a2_2 : 0, track1_463 -> track1_463
a2_3 : 0, track1_463 -> track1_463
a2_4 : 0, track1_463 -> track1_463
a2_5 : 0, track1_463 -> track1_463
a2_6 : 0, track1_463 -> track1_463
a2_7 : 0, track1_463 -> track1_463
a2_8 : 0, track1_463 -> track1_463
a2_9 : 0, track1_463 -> track1_463
a2_10 : 0, track1_463 -> track1_463

# Tracking state track1_464: mask=464 (popcount=4)
s1 : 0, track1_464 -> rej1
s2 : 0, track1_464 -> track1_464
t1 : 4, track1_464 -> acc1
t2 : 0, track1_464 -> track1_464
a1_1 : 0, track1_464 -> track1_465
a1_2 : 0, track1_464 -> track1_466
a1_3 : 0, track1_464 -> track1_468
a1_4 : 0, track1_464 -> track1_472
a1_5 : 0, track1_464 -> track1_464
a1_6 : 0, track1_464 -> track1_496
a1_7 : 0, track1_464 -> track1_464
a1_8 : 0, track1_464 -> track1_464
a1_9 : 0, track1_464 -> track1_464
a1_10 : 0, track1_464 -> track1_976
a2_1 : 0, track1_464 -> track1_464
a2_2 : 0, track1_464 -> track1_464
a2_3 : 0, track1_464 -> track1_464
a2_4 : 0, track1_464 -> track1_464
a2_5 : 0, track1_464 -> track1_464
a2_6 : 0, track1_464 -> track1_464
a2_7 : 0, track1_464 -> track1_464
a2_8 : 0, track1_464 -> track1_464
a2_9 : 0, track1_464 -> track1_464
a2_10 : 0, track1_464 -> track1_464

# Tracking state track1_465: mask=465 (popcount=5)
s1 : 0, track1_465 -> rej1
s2 : 0, track1_465 -> track1_465
t1 : 5, track1_465 -> acc1
t2 : 0, track1_465 -> track1_465
a1_1 : 0, track1_465 -> track1_465
a1_2 : 0, track1_465 -> track1_467
a1_3 : 0, track1_465 -> track1_469
a1_4 : 0, track1_465 -> track1_473
a1_5 : 0, track1_465 -> track1_465
a1_6 : 0, track1_465 -> track1_497
a1_7 : 0, track1_465 -> track1_465
a1_8 : 0, track1_465 -> track1_465
a1_9 : 0, track1_465 -> track1_465
a1_10 : 0, track1_465 -> track1_977
a2_1 : 0, track1_465 -> track1_465
a2_2 : 0, track1_465 -> track1_465
a2_3 : 0, track1_465 -> track1_465
a2_4 : 0, track1_465 -> track1_465
a2_5 : 0, track1_465 -> track1_465
a2_6 : 0, track1_465 -> track1_465
a2_7 : 0, track1_465 -> track1_465
a2_8 : 0, track1_465 -> track1_465
a2_9 : 0, track1_465 -> track1_465
a2_10 : 0, track1_465 -> track1_465

# Tracking state track1_466: mask=466 (popcount=5)
s1 : 0, track1_466 -> rej1
s2 : 0, track1_466 -> track1_466
t1 : 5, track1_466 -> acc1
t2 : 0, track1_466 -> track1_466
a1_1 : 0, track1_466 -> track1_467
a1_2 : 0, track1_466 -> track1_466
a1_3 : 0, track1_466 -> track1_470
a1_4 : 0, track1_466 -> track1_474
a1_5 : 0, track1_466 -> track1_466
a1_6 : 0, track1_466 -> track1_498
a1_7 : 0, track1_466 -> track1_466
a1_8 : 0, track1_466 -> track1_466
a1_9 : 0, track1_466 -> track1_466
a1_10 : 0, track1_466 -> track1_978
a2_1 : 0, track1_466 -> track1_466
a2_2 : 0, track1_466 -> track1_466
a2_3 : 0, track1_466 -> track1_466
a2_4 : 0, track1_466 -> track1_466
a2_5 : 0, track1_466 -> track1_466
a2_6 : 0, track1_466 -> track1_466
a2_7 : 0, track1_466 -> track1_466
a2_8 : 0, track1_466 -> track1_466
a2_9 : 0, track1_466 -> track1_466
a2_10 : 0, track1_466 -> track1_466

# Tracking state track1_467: mask=467 (popcount=6)
s1 : 0, track1_467 -> rej1
s2 : 0, track1_467 -> track1_467
t1 : 6, track1_467 -> acc1
t2 : 0, track1_467 -> track1_467
a1_1 : 0, track1_467 -> track1_467
a1_2 : 0, track1_467 -> track1_467
a1_3 : 0, track1_467 -> track1_471
a1_4 : 0, track1_467 -> track1_475
a1_5 : 0, track1_467 -> track1_467
a1_6 : 0, track1_467 -> track1_499
a1_7 : 0, track1_467 -> track1_467
a1_8 : 0, track1_467 -> track1_467
a1_9 : 0, track1_467 -> track1_467
a1_10 : 0, track1_467 -> track1_979
a2_1 : 0, track1_467 -> track1_467
a2_2 : 0, track1_467 -> track1_467
a2_3 : 0, track1_467 -> track1_467
a2_4 : 0, track1_467 -> track1_467
a2_5 : 0, track1_467 -> track1_467
a2_6 : 0, track1_467 -> track1_467
a2_7 : 0, track1_467 -> track1_467
a2_8 : 0, track1_467 -> track1_467
a2_9 : 0, track1_467 -> track1_467
a2_10 : 0, track1_467 -> track1_467

# Tracking state track1_468: mask=468 (popcount=5)
s1 : 0, track1_468 -> rej1
s2 : 0, track1_468 -> track1_468
t1 : 5, track1_468 -> acc1
t2 : 0, track1_468 -> track1_468
a1_1 : 0, track1_468 -> track1_469
a1_2 : 0, track1_468 -> track1_470
a1_3 : 0, track1_468 -> track1_468
a1_4 : 0, track1_468 -> track1_476
a1_5 : 0, track1_468 -> track1_468
a1_6 : 0, track1_468 -> track1_500
a1_7 : 0, track1_468 -> track1_468
a1_8 : 0, track1_468 -> track1_468
a1_9 : 0, track1_468 -> track1_468
a1_10 : 0, track1_468 -> track1_980
a2_1 : 0, track1_468 -> track1_468
a2_2 : 0, track1_468 -> track1_468
a2_3 : 0, track1_468 -> track1_468
a2_4 : 0, track1_468 -> track1_468
a2_5 : 0, track1_468 -> track1_468
a2_6 : 0, track1_468 -> track1_468
a2_7 : 0, track1_468 -> track1_468
a2_8 : 0, track1_468 -> track1_468
a2_9 : 0, track1_468 -> track1_468
a2_10 : 0, track1_468 -> track1_468

# Tracking state track1_469: mask=469 (popcount=6)
s1 : 0, track1_469 -> rej1
s2 : 0, track1_469 -> track1_469
t1 : 6, track1_469 -> acc1
t2 : 0, track1_469 -> track1_469
a1_1 : 0, track1_469 -> track1_469
a1_2 : 0, track1_469 -> track1_471
a1_3 : 0, track1_469 -> track1_469
a1_4 : 0, track1_469 -> track1_477
a1_5 : 0, track1_469 -> track1_469
a1_6 : 0, track1_469 -> track1_501
a1_7 : 0, track1_469 -> track1_469
a1_8 : 0, track1_469 -> track1_469
a1_9 : 0, track1_469 -> track1_469
a1_10 : 0, track1_469 -> track1_981
a2_1 : 0, track1_469 -> track1_469
a2_2 : 0, track1_469 -> track1_469
a2_3 : 0, track1_469 -> track1_469
a2_4 : 0, track1_469 -> track1_469
a2_5 : 0, track1_469 -> track1_469
a2_6 : 0, track1_469 -> track1_469
a2_7 : 0, track1_469 -> track1_469
a2_8 : 0, track1_469 -> track1_469
a2_9 : 0, track1_469 -> track1_469
a2_10 : 0, track1_469 -> track1_469

# Tracking state track1_470: mask=470 (popcount=6)
s1 : 0, track1_470 -> rej1
s2 : 0, track1_470 -> track1_470
t1 : 6, track1_470 -> acc1
t2 : 0, track1_470 -> track1_470
a1_1 : 0, track1_470 -> track1_471
a1_2 : 0, track1_470 -> track1_470
a1_3 : 0, track1_470 -> track1_470
a1_4 : 0, track1_470 -> track1_478
a1_5 : 0, track1_470 -> track1_470
a1_6 : 0, track1_470 -> track1_502
a1_7 : 0, track1_470 -> track1_470
a1_8 : 0, track1_470 -> track1_470
a1_9 : 0, track1_470 -> track1_470
a1_10 : 0, track1_470 -> track1_982
a2_1 : 0, track1_470 -> track1_470
a2_2 : 0, track1_470 -> track1_470
a2_3 : 0, track1_470 -> track1_470
a2_4 : 0, track1_470 -> track1_470
a2_5 : 0, track1_470 -> track1_470
a2_6 : 0, track1_470 -> track1_470
a2_7 : 0, track1_470 -> track1_470
a2_8 : 0, track1_470 -> track1_470
a2_9 : 0, track1_470 -> track1_470
a2_10 : 0, track1_470 -> track1_470

# Tracking state track1_471: mask=471 (popcount=7)
s1 : 0, track1_471 -> rej1
s2 : 0, track1_471 -> track1_471
t1 : 7, track1_471 -> acc1
t2 : 0, track1_471 -> track1_471
a1_1 : 0, track1_471 -> track1_471
a1_2 : 0, track1_471 -> track1_471
a1_3 : 0, track1_471 -> track1_471
a1_4 : 0, track1_471 -> track1_479
a1_5 : 0, track1_471 -> track1_471
a1_6 : 0, track1_471 -> track1_503
a1_7 : 0, track1_471 -> track1_471
a1_8 : 0, track1_471 -> track1_471
a1_9 : 0, track1_471 -> track1_471
a1_10 : 0, track1_471 -> track1_983
a2_1 : 0, track1_471 -> track1_471
a2_2 : 0, track1_471 -> track1_471
a2_3 : 0, track1_471 -> track1_471
a2_4 : 0, track1_471 -> track1_471
a2_5 : 0, track1_471 -> track1_471
a2_6 : 0, track1_471 -> track1_471
a2_7 : 0, track1_471 -> track1_471
a2_8 : 0, track1_471 -> track1_471
a2_9 : 0, track1_471 -> track1_471
a2_10 : 0, track1_471 -> track1_471

# Tracking state track1_472: mask=472 (popcount=5)
s1 : 0, track1_472 -> rej1
s2 : 0, track1_472 -> track1_472
t1 : 5, track1_472 -> acc1
t2 : 0, track1_472 -> track1_472
a1_1 : 0, track1_472 -> track1_473
a1_2 : 0, track1_472 -> track1_474
a1_3 : 0, track1_472 -> track1_476
a1_4 : 0, track1_472 -> track1_472
a1_5 : 0, track1_472 -> track1_472
a1_6 : 0, track1_472 -> track1_504
a1_7 : 0, track1_472 -> track1_472
a1_8 : 0, track1_472 -> track1_472
a1_9 : 0, track1_472 -> track1_472
a1_10 : 0, track1_472 -> track1_984
a2_1 : 0, track1_472 -> track1_472
a2_2 : 0, track1_472 -> track1_472
a2_3 : 0, track1_472 -> track1_472
a2_4 : 0, track1_472 -> track1_472
a2_5 : 0, track1_472 -> track1_472
a2_6 : 0, track1_472 -> track1_472
a2_7 : 0, track1_472 -> track1_472
a2_8 : 0, track1_472 -> track1_472
a2_9 : 0, track1_472 -> track1_472
a2_10 : 0, track1_472 -> track1_472

# Tracking state track1_473: mask=473 (popcount=6)
s1 : 0, track1_473 -> rej1
s2 : 0, track1_473 -> track1_473
t1 : 6, track1_473 -> acc1
t2 : 0, track1_473 -> track1_473
a1_1 : 0, track1_473 -> track1_473
a1_2 : 0, track1_473 -> track1_475
